town;type;key;lat;lon;tags
london;atm;280547917;51.460972;-0.303379;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;283207082;51.496639;-0.081097;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;286509335;51.492126;-0.061971;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;288037175;51.406590;-0.029077;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;290939743;51.427963;-0.168332;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;291671987;51.444958;-0.151430;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;291671988;51.444736;-0.151660;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;291671991;51.443493;-0.152642;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;293503095;51.472412;-0.093140;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;293509933;51.488018;-0.095808;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;293525841;51.499504;-0.130019;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;293741400;51.533298;-0.172485;"{""name"":""Barclays - St John\u0027s Wood Branch"",""amenity"":""bank""}"
london;atm;293741409;51.533375;-0.170268;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;293990348;51.539169;-0.142630;"{""name"":""HSBC"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;293990489;51.538967;-0.142877;"{""name"":""RBS"",""amenity"":""bank""}"
london;atm;293992178;51.538204;-0.141850;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;298036347;51.511768;-0.083927;"{""name"":""RBS"",""amenity"":""bank""}"
london;atm;299520334;51.514904;-0.073241;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;299521884;51.518330;-0.079443;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;299614774;51.533501;-0.106076;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;299614800;51.533924;-0.105729;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;302172057;51.507488;-0.272662;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;302172060;51.507500;-0.272083;"{""amenity"":""bank""}"
london;atm;302173382;51.506699;-0.269501;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;302963478;51.516293;-0.133358;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;302963479;51.516438;-0.131917;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;305394868;51.544113;-0.296991;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;305399276;51.552101;-0.299182;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;306047358;51.533363;-0.106611;"{""name"":""Marks \u0026 Spencer"",""amenity"":""bank""}"
london;atm;306135269;51.516396;-0.082876;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;308839175;51.532497;-0.106448;"{""name"":""Abbey National"",""amenity"":""bank""}"
london;atm;309376857;51.562344;-0.073466;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;311877311;51.519508;-0.121626;"{""name"":""The Co-operative Bank"",""amenity"":""bank""}"
london;atm;311877347;51.519264;-0.121321;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;312671342;51.402851;-0.193244;"{""name"":""Abbey"",""amenity"":""bank""}"
london;atm;316079995;51.494682;-0.129793;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;331101729;51.558411;-0.118647;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;331101730;51.558506;-0.118458;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;331362129;51.592548;-0.105678;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;331880905;51.543812;-0.103552;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;331880912;51.545177;-0.103452;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;331880925;51.546665;-0.104368;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;332043741;51.546471;-0.103350;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;333731865;51.522938;-0.136394;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;334691573;51.521629;-0.135597;"{""name"":""Lloyds TSB"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;336108135;51.533005;-0.105490;"{""name"":""Royal Bank of Scotland"",""amenity"":""bank""}"
london;atm;338472543;51.517960;-0.107500;"{""name"":""NatWest"",""wheelchair"":""no"",""amenity"":""bank""}"
london;atm;343588118;51.565117;-0.103354;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;344229693;51.581657;-0.099630;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;347463599;51.475163;-0.206154;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;348713724;51.534176;-0.105594;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;348714057;51.534645;-0.105205;"{""name"":""Nationwide""}"
london;atm;348819221;51.510479;-0.128528;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;350392310;51.514343;-0.104104;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;350404884;51.512905;-0.103948;"{""name"":""RBS"",""amenity"":""bank""}"
london;atm;355416945;51.524189;-0.096282;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;362243797;51.444767;-0.151829;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;369119295;51.514603;-0.083616;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;371512163;51.524483;-0.077586;"{""name"":""Tesco Express"",""operator"":""Tesco Express""}"
london;atm;381706825;51.408722;-0.024980;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;381706827;51.408745;-0.025213;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;383979071;51.515633;-0.137860;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;385560839;51.496147;-0.126349;"{""name"":""Lloyds TSB"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;387121710;51.509121;-0.195022;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;387121716;51.509262;-0.194741;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;390923942;51.537201;-0.141463;"{""name"":""Abbey"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;390923953;51.537296;-0.141558;"{""name"":""Nationwide"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;391009867;51.537010;-0.140691;"{""name"":""Halifax"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;392185618;51.569237;-0.346654;"{""name"":""A\u0026K Convenience Store""}"
london;atm;393464429;51.566799;-0.107623;"{""name"":""Budget Supermarket Off License""}"
london;atm;401290404;51.578079;-0.098595;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;408561639;51.547672;-0.224631;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;418209974;51.460876;-0.216908;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;423598119;51.496601;-0.088348;"{""name"":""Costcutter""}"
london;atm;426001389;51.535545;-0.089022;"{""name"":""The Co-operative Food"",""operator"":""coop""}"
london;atm;429269953;51.529823;-0.120157;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;430433217;51.528728;-0.119407;"{""amenity"":""bank""}"
london;atm;432693154;51.426079;-0.335875;"{""name"":""Barclays Bank"",""amenity"":""bank""}"
london;atm;434527471;51.533077;-0.029929;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;439421478;51.461788;-0.167695;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;442518405;51.487103;-0.095353;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;442694264;51.532410;-0.105997;"{""name"":""Royal Bank of Scotland"",""amenity"":""bank""}"
london;atm;444635319;51.496826;-0.141112;"{""amenity"":""bank""}"
london;atm;446806477;51.565845;-0.135673;"{""amenity"":""bank""}"
london;atm;448750306;51.562580;0.218554;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;448750323;51.562393;0.219665;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;448750335;51.556271;0.249261;"{""amenity"":""bank""}"
london;atm;448750348;51.556942;0.249393;"{""amenity"":""bank""}"
london;atm;448750366;51.555405;0.248870;"{""amenity"":""bank""}"
london;atm;448780971;51.594334;-0.108558;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;449109106;51.596329;-0.109470;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;452433523;51.518803;-0.108215;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;455011107;51.631264;0.003358;"{""name"":""Abbey"",""amenity"":""bank""}"
london;atm;455011109;51.631748;0.004557;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;455011112;51.632832;0.007710;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;456384028;51.406540;-0.028228;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;457102339;51.589752;-0.221386;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;457132147;51.589638;-0.221910;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;462025325;51.513424;-0.153474;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;469341861;51.586384;0.199599;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;475271920;51.549397;-0.140694;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;475271985;51.548946;-0.140798;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;475271989;51.548752;-0.141298;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;475531767;51.547832;-0.141161;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;479029666;51.546478;-0.075722;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;479121697;51.513615;-0.100919;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;482835019;51.488693;-0.096187;"{""name"":""Tesco Express""}"
london;atm;482835023;51.488110;-0.095477;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;482835049;51.485886;-0.093984;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;499320022;51.514061;-0.132623;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;506453824;51.483337;-0.307588;"{""amenity"":""bank""}"
london;atm;506453825;51.483280;-0.307180;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;518613707;51.438995;-0.054311;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;518613711;51.439346;-0.054564;"{""name"":""Abbey"",""amenity"":""bank""}"
london;atm;534672074;51.511459;-0.187485;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;544316316;51.566788;-0.442232;"{""amenity"":""fuel""}"
london;atm;566481304;51.617413;-0.176926;"{""name"":""Lloyds"",""amenity"":""bank""}"
london;atm;567931797;51.511368;-0.123314;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;571285794;51.541866;0.000310;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;577248613;51.507561;-0.130895;"{""name"":""Bank of Scotland"",""amenity"":""bank""}"
london;atm;582929612;51.533237;-0.474056;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;587759630;51.498848;-0.112738;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;588513717;51.503983;-0.114963;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;595301429;51.509499;-0.133129;"{""name"":""RBS"",""amenity"":""bank""}"
london;atm;600924677;51.510998;-0.120372;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;601052927;51.509861;-0.123210;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;603130942;51.511292;-0.124841;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;608608183;51.568325;0.009798;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;609782327;51.512466;-0.103947;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;610452793;51.504097;-0.218378;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;610453397;51.503281;-0.218305;"{""amenity"":""bank""}"
london;atm;610477348;51.516632;-0.209672;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;612016134;51.497429;-0.089790;[]
london;atm;615934921;51.549366;-0.191205;"{""name"":""Tesco Metro""}"
london;atm;615937288;51.550228;-0.191288;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;618653418;51.534576;-0.105251;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;623347094;51.507828;-0.140821;"{""name"":""Natwest"",""amenity"":""bank""}"
london;atm;623358868;51.508896;-0.137462;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;623428328;51.515926;-0.144464;"{""name"":""RBS"",""amenity"":""bank""}"
london;atm;658951636;51.548653;-0.075448;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;658951644;51.548962;-0.075413;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;660899255;51.560619;-0.074050;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;660899261;51.560894;-0.074038;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;666743533;51.497387;-0.080532;"{""name"":""Sainsbury\u0027s Local""}"
london;atm;666920291;51.512661;-0.075377;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;669946809;51.564480;-0.353273;"{""name"":""HSBC"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;675849633;51.506954;-0.139573;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;676020130;51.573906;-0.073366;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;678240182;51.477310;-0.286063;"{""name"":""Barclays Kew Gardens"",""amenity"":""bank""}"
london;atm;688131959;51.467522;-0.424247;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;693728392;51.406258;-0.057743;"{""name"":""Co-operative Food""}"
london;atm;695217642;51.523422;-0.136780;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;698983593;51.513470;-0.111954;"{""name"":""Tesco Express""}"
london;atm;703382395;51.518120;-0.116020;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;719511020;51.616898;-0.176557;"{""amenity"":""bank""}"
london;atm;719511093;51.616653;-0.176662;"{""amenity"":""bank""}"
london;atm;762639712;51.518978;-0.121507;"{""amenity"":""bank""}"
london;atm;793984996;51.580139;-0.335094;"{""name"":""Harrow Post Office"",""wheelchair"":""yes"",""amenity"":""post_office""}"
london;atm;799284689;51.514530;-0.141492;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;805304483;51.511749;-0.128557;"{""name"":""Eurochange"",""amenity"":""bureau_de_change""}"
london;atm;819864697;51.547314;-0.480216;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;823341237;51.482441;-0.199971;"{""amenity"":""bank""}"
london;atm;823341251;51.482330;-0.199874;"{""amenity"":""bank""}"
london;atm;846207472;51.446938;-0.328128;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;846207480;51.446301;-0.328038;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;846207532;51.445202;-0.330823;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;846207560;51.445419;-0.331128;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;852122458;51.513828;-0.152659;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;870407273;51.460388;-0.305445;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;870407302;51.460506;-0.304664;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;885355373;51.651920;-0.081928;"{""name"":""Nat West"",""amenity"":""bank""}"
london;atm;908783056;51.491840;-0.192234;"{""name"":""Natwest"",""amenity"":""bank""}"
london;atm;914971693;51.559628;-0.250672;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;915100795;51.579868;-0.334237;"{""name"":""Barclays"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;929323234;51.450218;-0.358015;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;929323278;51.449715;-0.357754;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;929323329;51.449017;-0.357970;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;930043378;51.513817;-0.302293;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;930043392;51.513699;-0.302772;"{""name"":""Barclays Bank"",""amenity"":""bank""}"
london;atm;973869370;51.450848;0.057088;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;973869916;51.450836;0.055591;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1075888031;51.400406;-0.255542;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;1075888036;51.401417;-0.255864;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1075894400;51.401596;-0.255944;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;1082110109;51.592770;0.026272;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;1096305302;51.500717;-0.306842;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1098744209;51.402889;-0.256407;"{""amenity"":""bank""}"
london;atm;1100604247;51.362354;-0.192937;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1111908866;51.465405;-0.165003;"{""name"":""Asda"",""wheelchair"":""yes""}"
london;atm;1116295871;51.399799;-0.255420;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;1117171639;51.513855;-0.302069;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;1141415213;51.519783;-0.087817;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;1155466802;51.463715;-0.168392;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;1156910414;51.511330;-0.122739;"{""name"":""Lloyds TSB Covent Garden"",""amenity"":""bank""}"
london;atm;1158189104;51.540100;0.000650;"{""name"":""Natwest"",""amenity"":""bank""}"
london;atm;1158189109;51.543102;0.003522;"{""name"":""Naionwide Building Society"",""amenity"":""bank""}"
london;atm;1212098471;51.446693;-0.328325;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;1212098483;51.446609;-0.327912;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1258483211;51.498753;-0.176983;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;1266124446;51.516163;-0.154641;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1290667522;51.595127;-0.383865;"{""name"":""Natwest"",""amenity"":""bank""}"
london;atm;1312678775;51.595245;-0.384070;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;1312678942;51.595158;-0.384554;"{""amenity"":""bank""}"
london;atm;1315559710;51.594975;0.023414;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1322060900;51.540779;0.000868;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;1342121198;51.514057;-0.146203;"{""amenity"":""bank""}"
london;atm;1364157095;51.549595;-0.163788;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1482958065;51.529041;-0.236774;"{""amenity"":""atm""}"
london;atm;1489585769;51.579170;-0.334132;"{""name"":""Habib Bank AG Zurich"",""wheelchair"":""limited"",""amenity"":""bank""}"
london;atm;1489589641;51.579903;-0.333867;"{""name"":""RBS"",""amenity"":""bank""}"
london;atm;1490039255;51.580750;-0.334153;"{""name"":""Nationwide"",""wheelchair"":""yes"",""amenity"":""bank""}"
london;atm;1547180572;51.511681;-0.081110;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;1567062388;51.582886;-0.199183;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1591079224;51.523464;-0.098364;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1605743657;51.498493;-0.156857;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1619138182;51.464073;-0.165811;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1656059458;51.455658;-0.036434;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1665007106;51.511650;-0.085546;"{""name"":""Clydesdale Bank"",""amenity"":""bank""}"
london;atm;1708718109;51.504036;-0.016073;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;1708940309;51.450909;0.052756;"{""name"":""NatWest"",""amenity"":""bank""}"
london;atm;1722302362;51.519173;-0.087022;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1767457195;51.374596;-0.094713;"{""name"":""Co-operative"",""amenity"":""bank""}"
london;atm;1768843678;51.562733;0.217608;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;1798783062;51.571270;-0.195573;"{""name"":""Barclays Bank"",""amenity"":""bank""}"
london;atm;1798783065;51.572075;-0.196146;"{""name"":""Lloyds Bank"",""amenity"":""bank""}"
london;atm;1798785409;51.571823;-0.196458;"{""name"":""NATWEST"",""amenity"":""bank""}"
london;atm;1822091856;51.484447;-0.110231;"{""name"":""Barclays Bank"",""amenity"":""bank""}"
london;atm;1843846145;51.473278;-0.093170;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;1852968861;51.400894;-0.255698;"{""name"":""LLoyds TSB"",""amenity"":""bank""}"
london;atm;1852968862;51.400616;-0.256002;"{""name"":""Halifax"",""amenity"":""bank""}"
london;atm;1880285965;51.379963;-0.073995;"{""amenity"":""bank""}"
london;atm;1936163405;51.504395;-0.014593;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1938293357;51.489826;0.068619;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1944440362;51.401817;-0.195326;"{""name"":""Natwest"",""amenity"":""bank""}"
london;atm;1944454501;51.404808;-0.164831;"{""name"":""Natwest"",""amenity"":""bank""}"
london;atm;1944457683;51.405361;-0.163130;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1944468211;51.404900;-0.164323;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1944478521;51.406391;-0.163115;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;1945656711;51.421402;-0.207327;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1945661891;51.420986;-0.207933;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;1945664995;51.421978;-0.207155;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1956302687;51.462551;-0.136320;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;1956319595;51.462437;-0.136644;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;1962301245;51.499645;-0.119207;"{""name"":""Nat West"",""amenity"":""bank""}"
london;atm;1968174586;51.432034;-0.129402;"{""name"":""Lloyds TSB"",""amenity"":""bank""}"
london;atm;1968206894;51.431969;-0.129063;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;1968208217;51.431908;-0.129074;"{""name"":""RBS"",""amenity"":""bank""}"
london;atm;1969408907;51.421387;-0.207821;"{""name"":""Natwest"",""amenity"":""bank""}"
london;atm;1973956642;51.441311;-0.187465;"{""name"":""Barclays Bank"",""amenity"":""bank""}"
london;atm;1974009472;51.456657;-0.193119;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;1974010977;51.456547;-0.193034;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;1998914764;51.354828;-0.213938;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;2010350559;51.474968;-0.338472;"{""name"":""Barclay\u0027s"",""amenity"":""bank""}"
london;atm;2035021868;51.615623;-0.176892;"{""name"":""HSBC"",""amenity"":""bank""}"
london;atm;2078747252;51.512959;-0.305320;"{""name"":""Nationwide"",""amenity"":""bank""}"
london;atm;2142548851;51.474052;-0.035918;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;2173397104;51.362823;-0.192972;"{""name"":""Santander"",""amenity"":""bank""}"
london;atm;2195968620;51.571182;-0.195524;"{""name"":""Santander Bank"",""amenity"":""bank""}"
london;atm;2216165771;51.587799;-0.221242;"{""name"":""Barclays"",""amenity"":""bank""}"
london;atm;2216172824;51.587055;-0.220443;"{""name"":""HSBC"",""amenity"":""bank""}"
